id	description	en	local
def_wheel_coaster_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_coaster_node_1_label		Variable Brake	可變煞車	
def_wheel_coaster_node_1_desc		A value between 0 and 1 for soft braking	您可以通過輸入0到1之間的值來使用煞車.		
def_wheel_coaster_large_name		Large Landing Wheel	著陸輪 (大)		
def_wheel_coaster_large_desc		You cannot control the forward and backward rotation of this wheel, but it can be locked into place by sending an on signal to the brake input.	無法控制此輪前後移動,但可以通過輸入訊號煞車.		
def_wheel_coaster_large_s_desc		Large landing wheel that requires no engine power and spins freely.	大型著陸輪,無需發動機動力即可自由旋轉.		
def_wheel_coaster_large_node_0_label		Brake	煞車		
def_wheel_coaster_large_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_coaster_large_node_1_label		Variable Brake	可變煞車		
def_wheel_coaster_large_node_1_desc		A value between 0 and 1 for soft braking	您可以通過輸入0到1之間的值來使用煞車.		
def_wheel_medium_name		Medium Wheel	輪子 (中)	
def_wheel_medium_desc		The wheel will rotate forwards and backwards depending on power received from a connected engine. It can be rotated left and right by sending a number signal to the steering input. It can also be locked into place by sending an on signal to the brake input.	車輪會根據從連接的引擎接收的動力來旋轉.可以透過輸入轉向數位訊號來左右轉向.也可以通過輸入訊號來鎖定車輪.		
def_wheel_medium_s_desc		Medium wheel that can be controlled using an engine.	可以由引擎控制的中型輪子.		
def_wheel_medium_node_0_label		Brake	煞車		
def_wheel_medium_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.	
def_wheel_medium_node_1_label		Power	動力		
def_wheel_medium_node_1_desc		Receives power generated by an engine to control forward and backward rotation.	接收引擎產生的動力以控制正向和反向旋轉.		
def_wheel_medium_node_2_label		Variable Brake	可變煞車	
def_wheel_medium_node_2_desc		A value between 0 and 1 for soft braking	您可以通過輸入0到1之間的值來使用煞車.		
def_wheel_medium_node_3_label		Steering	轉向		
def_wheel_medium_node_3_desc		Accepts a value between -1 and 1 that represents the extremes of the wheels steering rotation	接收-1到1的值,使用方向盤來替換每個值.		
def_wheel_small_name		Small Wheel	輪子 (小)		
def_wheel_small_desc		The wheel will rotate forwards and backwards depending on power received from a connected engine. It can be rotated left and right by sending a number signal to the steering input. It can also be locked into place by sending an on signal to the brake input.	車輪會根據從連接的引擎接收的動力來旋轉.可以透過輸入轉向數位訊號來左右轉向.也可以通過輸入訊號來鎖定車輪.		
def_wheel_small_s_desc		Small wheel that can be controlled using an engine.	可以由引擎控制的小型輪子.		
def_wheel_small_node_0_label		Brake	煞車		
def_wheel_small_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_small_node_1_label		Power	動力		
def_wheel_small_node_1_desc		Receives power generated by an engine to control forward and backward rotation.	接收引擎產生的動力以控制正向和反向旋轉.		
def_wheel_small_node_2_label		Variable Brake	可變煞車		
def_wheel_small_node_2_desc		A value between 0 and 1 for soft braking	您可以通過輸入0到1之間的值來使用煞車.		
def_wheel_small_node_3_label		Steering	轉向		
def_wheel_small_node_3_desc		Accepts a value between -1 and 1 that represents the extremes of the wheels steering rotation	接收-1到1的值,使用方向盤來替換每個值.		
def_wheel_tank_1_name		Tank Wheel (Small)	坦克輪 (小)		
def_wheel_tank_1_desc		A drive wheel is required to rotate the connected track. The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.	連接時需要一個驅動輪.需相同尺寸相同方向,才能形成履帶.		
def_wheel_tank_1_s_desc		Small wheel for tracked vehicles.	用於履帶式載具的小型坦克輪.		
def_wheel_tank_1_node_0_label		Brake	煞車		
def_wheel_tank_1_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_tank_5_name		Tank Wheel (Medium)	坦克輪 (中)	
def_wheel_tank_5_desc		A drive wheel is required to rotate the connected track. The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.	連接時需要一個驅動輪.需相同尺寸相同方向,才能形成履帶.		
def_wheel_tank_5_s_desc		Medium wheel for tracked vehicles.	用於履帶式載具的中型坦克輪.		
def_wheel_tank_5_node_0_label		Brake	煞車		
def_wheel_tank_5_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_tank_7_name		Tank Wheel (Large)	坦克輪 (大)		
def_wheel_tank_7_desc		A drive wheel is required to rotate the connected track. The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.	連接時需要一個驅動輪.需相同尺寸相同方向,才能形成履帶.		
def_wheel_tank_7_s_desc		Large wheel for tracked vehicles.	用於履帶式載具的大型坦克輪.		
def_wheel_tank_7_node_0_label		Brake	煞車		
def_wheel_tank_7_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_tank_drive_1_name		Tank Drive Wheel (Small)	坦克驅動輪 (小)		
def_wheel_tank_drive_1_desc		The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.	The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.		
def_wheel_tank_drive_1_s_desc		Small drive wheel for tracked vehicles.	用於履帶式載具的小型驅動輪.		
def_wheel_tank_drive_1_node_0_label		Brake	煞車		
def_wheel_tank_drive_1_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_tank_drive_1_node_1_label		Power	動力		
def_wheel_tank_drive_1_node_1_desc		Receives power generated by an engine to control forward and backward rotation.	接收引擎產生的動力以控制正向和反向旋轉.		
def_wheel_tank_drive_5_name		Tank Drive Wheel (Medium)	坦克驅動輪 (中)		
def_wheel_tank_drive_5_desc		The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.	The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.		
def_wheel_tank_drive_5_s_desc		Medium drive wheel for tracked vehicles.	用於履帶式載具的中型驅動輪.		
def_wheel_tank_drive_5_node_0_label		Brake	煞車		
def_wheel_tank_drive_5_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_tank_drive_5_node_1_label		Power	動力		
def_wheel_tank_drive_5_node_1_desc		Receives power generated by an engine to control forward and backward rotation.	接收引擎產生的動力以控制正向和反向旋轉.		
def_wheel_tank_drive_7_name		Tank Drive Wheel (Large)	坦克驅動輪 (大)		
def_wheel_tank_drive_7_desc		The wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.	he wheel will form a track with other wheels of the same size and orientation that are placed in line and on the same body.		
def_wheel_tank_drive_7_s_desc		Large drive wheel for tracked vehicles.	用於履帶式載具的大型驅動輪.		
def_wheel_tank_drive_7_node_0_label		Brake	煞車		
def_wheel_tank_drive_7_node_0_desc		Locks the wheel into place when receiving an on signal.	接收到輸入訊號時,將車輪鎖定.		
def_wheel_tank_drive_7_node_1_label		Power	動力		
def_wheel_tank_drive_7_node_1_desc		Receives power generated by an engine to control forward and backward rotation.	接收引擎產生的動力以控制正向和反向旋轉.		
def_winch_a_name		Medium Winch (Deprecated)	絞盤 (中 不推薦使用)		
def_winch_a_desc		The winch is operated electrically, and outputs its current length.	The winch is operated electrically, and outputs its current length		
def_winch_a_s_desc		A building block attached to the end of a 20m mechanical winch that can be raised and lowered.	A building block attached to the end of a 20m mechanical winch that can be raised and lowered.		
def_winch_a_node_0_label		Up	上升		
def_winch_a_node_0_desc		Raises the winch cable up when receiving an on signal.	接收訊號時,絞盤鋼纜上升.		
def_winch_a_node_1_label		Down	下降		
def_winch_a_node_1_desc		Lowers the winch cable down when receiving an on signal.	接收訊號時,絞盤鋼纜下降.		
def_winch_a_node_2_label		Length	長度	
def_winch_a_node_2_desc		The current length of the winch cable in metres.	鋼纜的長度,以公尺為單位.		
def_winch_a_node_3_label		Electric	電力		
def_winch_a_node_3_desc		Electrical power connection.	電源連接.		
def_winch_a_node_4_label		Fluid	流體
def_winch_a_node_4_desc		Fluid connection for the hose coil.	流體連接到軟管.
def_winch_b_name		winch end	winch end		
def_winch_b_desc					
def_winch_b_s_desc					
def_winch_b_node_0_label		Fluid	流體
def_winch_b_node_0_desc		Fluid connection for the end of the hose.	將流體連接到管子的根部.
def_winch_electric_name		Small Winch (Deprecated)	絞盤 (小 不推薦使用)		
def_winch_electric_desc		The winch is operated electrically, and outputs its current length.	The winch is operated electrically, and outputs its current length.			
def_winch_electric_s_desc		A building block attached to the end of a 10m mechanical winch that can be raised and lowered.	A building block attached to the end of a 10m mechanical winch that can be raised and lowered		
def_winch_electric_node_0_label		Up	上升		
def_winch_electric_node_0_desc			null.		
def_winch_electric_node_1_label		Down	下降		
def_winch_electric_node_1_desc			null.		
def_winch_electric_node_2_label		Electric	電力		
def_winch_electric_node_2_desc		Electrical power connection.	電源連接.		
def_winch_electric_node_3_label		Fluid	流體
def_winch_electric_node_3_desc		Fluid connection for the hose coil.	流體連接到軟管.
def_winch_electric_b_name		winch end	winch end		
def_winch_electric_b_desc					
def_winch_electric_b_s_desc					
def_winch_electric_b_node_0_label		Fluid	流體		
def_winch_electric_b_node_0_desc		Fluid connection for the end of the hose.	將流體連接到管子的根部.			
